450.11,877.32,1,439.88,812.54,1,425.1,734.12,1,448.97,740.94,1,470.56,806.86,1,454.65,827.31,1,409.19,705.71,1,381.91,714.8,1,400.1,671.61,1,456.92,659.11,1,476.25,686.39,1,476.25,706.84,1,431.92,645.47,1,428.51,604.56,1
709.4,710.96,1,717.07,629.99,1,675.31,571.17,1,660.82,573.73,1,690.65,631.69,1,642.92,675.16,1,733.27,585.66,1,718.78,557.53,1,723.89,518.32,1,671.04,508.1,1,644.62,543.04,1,673.6,550.72,0,718.78,492.75,1,723.04,467.18,1
431.81,477.27,1,376.12,554.55,1,319.29,631.83,1,270.42,627.29,1,269.29,554.55,1,273.83,487.5,1,273.83,917.1,1,296.56,827.31,1,306.79,736.39,1,209.05,748.9,1,163.59,833,1,112.45,917.1,1,259.06,736.39,1,239.74,787.54,1
260.19,554.12,1,319.01,526.85,1,372.71,438.2,1,419.59,444.17,1,488.63,502.13,1,494.6,611.23,1,299.4,252.38,1,291.73,306.93,1,365.04,306.93,1,483.52,314.6,1,518.47,380.24,1,499.71,398.99,1,428.11,283.07,1,438.34,231.07,1
410.41,507.15,1,359.37,515.49,1,373.95,424.86,1,422.91,413.4,1,397.91,487.36,1,384.37,586.32,1,288.53,345.69,1,318.74,365.48,1,360.41,302.98,1,443.75,275.89,1,488.54,313.39,1,552.08,345.69,1,396.87,274.85,1,386.45,216.52,1
713.66,664.94,1,650.59,462.92,1,514.2,431.38,1,622.46,404.96,0,623.31,516.62,1,609.67,687.95,1,621.61,404.1,1,507.39,376.83,1,521.88,224.25,1,682.12,226.81,1,660.82,355.52,1,564.5,404.96,1,602,186.75,1,604.56,69.969,1
721.18,331.79,1,534.79,326.11,1,567.75,151.09,1,583.66,121.54,0,590.48,297.7,1,704.13,165.86,1,366.59,188.59,1,443.87,91.989,1,347.26,126.08,1,351.81,179.5,0,352.95,297.7,1,325.67,427.26,1,327.94,178.36,1,234.75,207.91,1
209.97,410.23,1,197.75,313.22,1,171.89,243.52,1,115.12,245.67,1,158.23,340.53,1,117.99,357.06,1,214.28,195.37,1,147.45,176.69,1,149.61,114.17,1,111.52,109.86,0,116.55,177.41,0,171.17,190.34,0,147.45,90.456,1,163.98,40.873,1
446.23,916.28,1,421.72,818.26,1,420.66,688.27,1,457.95,674.42,1,470.73,774.57,1,526.14,881.12,1,380.17,568.94,1,360.99,558.28,1,412.13,539.1,1,478.19,560.41,1,466.47,627.54,1,401.48,608.36,1,447.29,534.84,1,456.88,491.15,1
577.69,527.72,1,490.52,376.11,1,395.76,331.39,1,475.36,330.63,1,535.24,453.43,0,426.08,589.12,1,313.13,319.26,1,323.75,266.95,1,387.42,190.39,1,502.65,178.26,1,577.69,266.2,1,634.55,286.66,1,463.99,169.17,1,470.81,91.845,1
168.74,456.49,1,212.49,371.07,1,211.45,292.94,1,213.53,292.94,1,238.53,374.19,1,226.03,471.07,1,326.03,232.52,1,295.82,248.14,1,266.66,203.35,1,231.24,211.68,0,259.36,262.73,0,311.45,234.6,1,255.2,185.64,1,252.07,146.06,1
513.98,772.76,1,426.47,673.89,1,417.37,537.5,1,469.65,523.87,1,501.48,639.79,1,563.98,796.63,1,477.61,98.809,1,428.74,202.23,1,454.88,290.88,1,406.01,356.8,1,488.97,423.85,1,525.34,356.8,1,502.61,298.84,1,542.39,235.19,1
476.04,348.56,1,500,318.35,1,495.83,277.72,1,512.5,281.89,1,513.54,318.35,1,511.46,356.89,1,538.54,230.85,1,516.67,243.35,1,506.25,227.72,1,506.25,236.06,0,500,262.1,0,510.42,286.06,0,510.42,222.51,1,511.46,201.68,1
320.29,252.52,1,301.53,218.43,1,301.53,176.94,1,320.86,180.35,1,311.76,218.43,1,308.92,265.02,1,283.92,151.37,1,277.1,154.78,1,286.19,125.23,1,329.95,126.94,1,343.02,148.53,1,335.63,168.99,1,310.63,114.44,1,312.33,87.728,1
202.12,433.39,1,242.51,392.26,1,239.58,287.23,1,290.99,275.48,1,310.82,361.41,1,305.68,468.65,1,258.67,188.81,1,250.59,225.53,1,213.87,168.98,1,249.86,128.58,1,271.16,170.45,1,321.1,133.72,1,235.9,137.39,1,204.32,80.104,1
723.97,717.33,1,700.01,589.2,1,779.18,474.61,1,742.72,477.73,1,736.47,601.7,1,757.3,744.41,1,726.05,444.4,0,759.39,381.9,0,767.72,298.56,0,696.88,329.81,1,672.92,421.48,1,612.5,442.31,1,704.17,287.1,1,673.96,225.64,1
186.12,901.12,1,199.31,796.87,1,157.09,722.97,1,112.22,726.93,1,124.1,839.1,1,108.26,948.62,1,238.9,713.74,1,197.99,641.16,1,176.88,588.38,1,116.18,585.74,1,59.438,645.12,1,58.119,719.02,1,157.09,560.66,1,165.01,503.92,1
527.2,808.75,1,524.56,711.1,1,529.84,610.81,1,579.98,613.45,1,583.94,707.14,1,583.94,806.11,1,494.21,624.01,1,492.89,555.39,1,503.44,493.37,1,603.73,497.32,1,618.25,569.9,1,616.93,625.32,1,553.59,472.25,1,554.91,411.55,1
316.45,531.11,1,262.75,482.52,1,278.95,406.66,1,304.52,406.66,1,286.62,494.46,1,284.06,565.21,1,290.88,417.74,0,292.58,360.63,0,290.03,315.46,0,324.98,317.16,1,340.32,371.71,1,339.47,422.86,1,291.73,298.41,1,295.14,251.53,1
208.97,536.03,1,324.02,508.78,1,404.26,369.51,1,467.84,383.13,1,585.17,408.87,1,590.46,579.94,1,510.99,279.43,1,439.08,283.22,1,443.62,171.19,1,551.86,170.43,1,564.73,209.04,1,589.71,265.81,1,492.06,158.32,1,494.33,55.378,1
187.49,743.37,1,162.49,593.36,1,130.19,456.9,1,96.858,444.4,1,102.07,569.4,1,107.28,704.83,1,340.62,344.39,1,276.03,356.89,1,243.74,312.1,1,237.49,278.77,0,295.82,317.31,1,357.29,325.64,1,265.61,276.68,1,301.03,227.72,1
633.54,499.57,1,635.24,427.97,1,630.98,373.42,1,600.3,374.27,1,597.74,431.38,1,597.74,508.1,1,665.08,371.71,1,657.41,328.24,1,646.32,288.18,1,587.51,288.18,1,567.05,331.65,1,573.02,337.62,1,614.79,269.43,1,615.64,239.59,1
806.26,765.24,1,787.51,624.61,1,779.18,523.57,1,738.55,517.32,1,709.38,632.95,1,716.67,763.16,1,783.34,490.23,0,819.8,461.07,1,804.18,382.94,1,708.34,385.02,1,705.22,456.9,1,727.09,488.15,0,764.59,353.77,1,760.43,290.23,1
193.66,920.91,1,205.54,763.88,1,227.97,609.49,1,292.63,617.41,1,326.94,770.48,1,341.45,934.11,1,249.08,581.78,0,192.34,510.52,1,187.06,379.88,1,350.69,383.84,1,359.93,503.92,1,293.95,572.54,0,264.92,340.29,1,267.56,225.49,1
325.53,773.12,1,284.62,598.93,1,398.1,583.1,1,464.08,593.65,1,435.05,777.08,1,456.16,930.15,1,420.54,544.83,0,398.1,466.97,0,404.7,381.2,1,502.35,420.79,1,564.37,534.27,1,561.73,641.16,1,448.25,382.52,1,453.53,284.87,1
14.706,622.32,1,88.012,514.92,1,164.73,422.86,1,165.58,432.23,1,174.96,572.02,1,303.67,638.51,1,140.01,260.9,1,186.89,279.66,1,273.83,305.23,1,173.25,313.75,1,128.93,277.1,1,107.62,243,1,216.72,288.18,1,249.97,239.59,1
536.27,625.16,1,573.85,496.32,1,547.78,375.91,1,497.16,377.44,1,510.97,499.39,1,515.57,626.69,1,586.12,329.89,1,602.23,270.07,1,554.68,211.79,1,455.75,230.96,1,418.94,287.71,1,464.95,339.86,1,517.1,191.08,1,532.44,154.27,1
706.26,459.23,1,653.13,412.36,0,731.26,434.23,0,717.72,434.23,1,651.05,409.23,1,685.42,465.48,1,653.13,391.52,1,695.84,401.94,0,687.51,360.27,0,668.76,372.77,1,616.67,365.48,1,593.75,337.35,1,664.59,358.19,1,664.59,324.85,1
267.7,758.99,1,268.74,612.11,1,218.74,491.28,1,170.82,494.4,1,171.86,597.53,1,122.9,752.74,1,236.45,488.15,1,247.91,412.11,1,281.24,351.69,1,197.9,348.56,1,170.82,428.77,1,186.45,526.69,0,264.57,316.27,1,262.49,233.97,1
313.4,423.3,1,315.75,355.33,1,312.62,299.08,1,334.5,297.52,1,325.9,357.68,1,316.53,420.18,1,297.78,277.99,1,277.46,240.48,1,314.97,226.42,1,354.03,228.76,0,333.72,245.95,0,337.62,281.11,0,343.09,217.05,1,348.56,188.14,1
516.89,670.79,1,532.69,562.8,1,525.67,487.3,1,583.61,490.81,1,578.34,581.24,1,580.1,645.33,1,473.87,461.84,1,488.8,406.53,1,504.6,341.57,1,612.58,352.98,1,630.14,411.8,1,656.48,485.55,1,560.79,327.52,1,560.79,266.07,1
415.33,508.95,1,406.8,460.36,1,410.21,394.73,1,439.19,392.17,1,439.19,467.18,1,436.64,526.85,1,384.64,397.29,1,389.76,362.34,1,394.02,318.01,1,452.83,314.6,1,463.91,352.11,1,458.8,379.39,1,423,309.49,1,415.33,282.21,1
912.04,457.99,1,933.6,371.76,1,953.72,292.72,1,918.51,294.15,1,919.23,373.2,1,966.65,452.96,1,989.65,301.34,1,984.62,235.23,1,973.84,189.24,1,901.26,191.39,1,885.45,244.57,1,868.21,279.06,1,935.03,166.24,1,935.75,127.44,1
652.09,677.74,1,476.04,635.03,1,309.37,663.16,1,329.16,620.45,1,394.79,468.36,1,439.58,611.07,1,509.37,614.2,1,405.2,596.49,1,316.66,497.53,1,326.03,467.32,1,391.66,536.07,1,466.66,564.19,1,331.24,453.77,1,357.29,377.73,1
196.53,928.46,1,263.58,831.86,1,290.86,696.62,1,347.68,692.07,1,413.6,788.67,1,469.29,906.87,1,277.22,610.24,1,236.3,671.61,1,251.08,572.74,1,315.86,525,1,405.64,536.37,1,457.92,595.47,1,279.49,542.05,1,246.53,481.81,1
752.8,601.25,1,755.07,511.8,1,764.93,451.16,1,747.49,445.85,1,713.38,508.77,1,776.3,575.48,1,752.8,395.82,0,798.28,392.79,1,780.85,340.48,1,725.51,334.42,1,722.48,391.27,1,704.29,444.34,1,745.22,313.95,1,743.7,281.36,1
198.95,747.54,1,197.9,624.61,1,169.78,497.53,1,255.2,462.11,1,298.95,580.86,1,320.83,721.49,1,223.95,340.23,1,92.691,374.6,1,87.483,228.76,1,226.03,200.64,1,239.57,299.6,1,293.74,328.77,1,167.69,175.64,1,220.82,61.049,1
330.3,883.96,1,305.23,733.53,1,257.73,637.2,1,243.21,642.48,1,240.57,740.13,1,222.1,886.6,1,311.83,633.24,1,274.88,548.79,1,286.76,451.14,1,281.48,448.5,0,280.16,546.15,0,319.75,635.88,1,302.59,422.11,1,318.43,345.57,1
335.41,578.78,1,335.41,515.23,1,318.74,469.4,1,299.99,466.27,1,296.87,520.44,1,286.45,573.57,1,342.7,479.82,1,318.74,454.82,1,316.66,412.11,1,296.87,400.65,0,296.87,443.36,0,333.33,470.44,0,313.53,391.27,1,318.74,363.14,1
363.43,828.53,1,352.91,628.81,1,308.96,466.36,1,409.29,473.05,1,393.05,661.3,1,349.09,757.82,0,224.86,400.42,1,221.04,275.24,1,292.71,225.54,1,465.68,237.01,1,540.21,365.06,1,461.85,316.33,1,380.63,197.83,1,377.76,67.87,1
764.59,623.57,1,727.09,528.78,1,706.26,462.11,1,663.55,462.11,1,688.55,550.65,1,715.63,637.11,1,763.55,465.23,1,743.76,400.65,1,721.88,340.23,1,643.76,338.14,1,604.17,388.15,1,612.5,402.73,1,691.67,314.18,1,695.84,265.22,1
548.3,541.34,1,574.72,499.57,1,574.72,470.59,1,553.41,468.89,1,557.68,503.83,1,561.09,541.34,1,600.3,462.07,1,602,443.31,1,592.62,410.92,1,547.45,404.96,1,537.22,433.94,1,534.66,466.33,1,569.61,393.02,1,571.31,367.45,1
394.78,803.47,1,541.26,671.51,1,361.79,598.93,1,377.63,598.93,1,554.45,629.28,1,427.77,792.91,1,549.18,364.05,1,473.96,349.53,1,345.96,276.95,1,307.69,336.34,0,392.14,452.46,1,407.98,381.2,1,315.61,269.04,1,270.74,179.3,1
487.78,454.4,1,504.83,395.58,1,557.68,381.94,1,582.4,386.2,1,598.59,433.94,1,644.62,489.34,1,498.86,287.33,1,536.37,295.85,1,566.2,300.11,1,605.41,329.95,1,578.13,361.49,1,555.97,336.77,1,590.92,308.64,1,604.56,283.07,1
416.66,591.53,1,436.46,481.11,1,448.96,402.98,1,493.75,409.23,1,492.71,487.36,1,490.62,594.66,1,402.08,400.9,1,413.54,340.48,1,437.5,273.81,1,529.17,276.93,1,537.5,342.56,1,530.21,411.32,1,471.87,250.89,1,470.83,188.39,1
889.6,526.74,1,846.89,488.19,1,828.14,424.65,1,793.76,426.73,1,771.89,480.9,1,783.34,545.49,1,886.47,342.36,1,869.81,338.19,1,829.18,346.52,1,768.76,352.77,1,731.26,384.02,1,745.84,426.73,1,787.51,335.06,1,782.3,311.1,1
526.45,782.38,0,472.64,683.74,1,471.52,522.31,0,486.09,523.44,1,442.37,681.49,1,541.02,786.87,1,352.69,328.39,1,415.47,363.14,1,434.52,335.11,0,467.03,314.93,1,523.08,351.93,1,468.15,254.4,1,433.4,295.88,1,463.67,214.05,1
255.62,870.5,1,276.08,715.94,1,270.4,525,1,354.5,532.96,1,361.32,710.25,1,365.87,911.42,1,178.34,529.55,1,195.39,409.08,1,223.8,285.2,1,379.5,285.2,1,388.6,413.62,1,415.87,526.14,1,290.86,254.51,1,328.36,162.45,1
497.45,111.49,1,431.98,245.44,1,523.79,314.67,1,520.78,298.87,0,407.9,237.16,1,292.02,128.8,1,313.84,372.61,1,383.07,411.74,1,444.02,441.84,1,455.31,381.64,0,416.93,321.44,1,332.65,320.69,1,449.29,437.32,1,415.43,456.14,1
404.42,329.66,1,454.3,334.95,1,489.83,299.43,1,494.36,297.16,1,504.19,354.6,1,514.01,411.29,1,519.3,292.63,0,510.23,264.66,0,526.1,246.52,0,541.22,256.35,1,542.73,288.09,1,538.95,311.52,1,541.22,238.96,1,550.29,215.53,1
376.58,637.2,1,424.09,592.34,1,408.25,531.63,1,421.45,532.95,1,474.23,583.1,1,472.91,649.08,1,461.04,511.84,1,430.69,494.69,1,441.24,455.1,1,462.36,459.06,0,439.92,502.6,0,476.87,503.92,1,461.04,445.86,1,468.95,414.19,1
373.95,620.45,1,421.87,486.07,1,418.75,371.48,1,403.12,379.81,1,439.58,487.11,1,439.58,608.99,1,498.96,340.23,1,483.33,299.6,1,457.29,245.43,1,396.87,264.18,1,386.45,341.27,1,453.12,360.02,0,448.96,225.64,1,450,179.8,1
306.24,340.23,1,302.07,296.48,1,312.49,261.06,1,332.28,262.1,1,314.58,262.1,1,322.91,298.56,1,289.57,223.56,1,284.37,237.1,1,301.03,221.47,1,326.03,212.1,1,328.12,241.27,1,304.16,222.51,1,313.53,210.01,1,313.53,187.1,1
572.97,594.96,1,548.02,526.93,1,540.47,433.21,1,582.04,433.97,1,567.68,516.35,1,589.59,554.14,1,502.67,375.77,1,509.48,374.26,1,511.74,310.77,1,595.64,310.77,1,631.92,350.07,1,603.96,383.33,1,549.54,299.43,1,556.34,246.52,1
186.45,511.28,1,283.32,439.4,1,291.66,342.52,1,280.2,342.52,1,327.08,402.94,1,321.87,508.15,1,366.66,244.6,1,302.07,241.48,1,277.07,195.64,1,221.86,238.35,1,226.03,298.77,1,265.61,342.52,0,262.49,182.1,1,266.66,126.89,1
230.36,533.67,1,244,483.38,1,251.67,438.2,1,265.31,439.05,1,269.57,481.67,1,283.21,526,1,245.7,439.91,0,254.23,408.37,0,252.52,383.65,0,273.83,383.65,1,275.54,416.04,1,270.42,445.02,1,258.49,381.09,1,248.26,352.96,1
465.54,710.15,1,304.05,616.79,1,370.92,462.88,1,392.36,461.61,1,349.47,623.1,1,456.71,764.4,1,143.83,365.73,1,240.97,326.62,1,292.7,259.76,1,338.12,243.36,1,402.46,339.24,1,408.77,450.26,1,295.22,206.77,1,251.07,117.2,1
487.78,439.05,1,512.5,342.73,1,513.35,238.74,1,513.35,250.68,0,540.63,345.29,1,542.33,451.84,1,547.45,274.54,1,552.56,203.79,1,561.09,124.52,1,561.09,125.37,0,550,201.24,0,543.19,272.84,0,585.81,116.85,1,630.13,84.46,1
277.61,850.97,1,323.8,744.09,1,300.05,534.27,1,399.02,527.68,1,421.45,715.06,1,430.69,902.44,1,216.91,576.5,1,219.55,444.54,1,231.43,311.26,1,391.1,288.83,1,418.81,406.27,1,425.41,492.05,1,310.6,276.95,1,339.63,166.11,1
311.26,518.6,1,298.4,451.3,1,268.71,431.51,1,232.09,440.42,1,222.19,510.69,1,176.66,539.39,1,368.66,418.64,1,334.03,396.87,1,291.47,365.2,1,234.07,359.26,1,198.44,401.82,1,186.56,446.36,1,267.72,350.36,1,270.69,317.7,1
240.61,612.11,1,246.86,520.44,1,238.53,432.94,1,302.07,428.77,1,330.2,502.73,1,337.49,574.61,1,240.61,446.48,1,213.53,376.69,1,244.78,315.23,1,328.12,303.77,1,343.74,364.19,1,364.58,427.73,1,299.99,295.43,1,299.99,231.89,1
332.74,641.12,1,482.82,558.02,1,375.13,448.64,1,371.74,448.64,0,448.06,559.72,1,395.48,693.7,1,546.42,446.1,1,469.25,426.59,1,514.2,335.86,1,515.04,322.3,0,461.62,424.9,0,538.79,426.59,0,544.72,314.66,1,576.94,254.46,1
228.11,597.53,1,232.28,471.48,1,206.24,373.56,1,239.57,376.69,1,249.99,465.23,1,208.32,554.82,1,176.03,373.56,1,145.82,310.02,1,185.4,245.43,1,256.24,236.06,1,257.28,296.48,1,299.99,345.44,1,229.16,215.22,1,239.57,152.72,1
274.99,701.7,1,278.12,541.28,1,269.78,412.11,1,228.11,410.02,1,215.61,549.61,1,197.9,687.12,1,304.16,163.14,1,357.29,220.43,1,281.24,238.14,1,193.74,236.06,1,219.78,203.76,0,259.36,162.1,0,248.95,208.97,1,249.99,144.39,1
257.21,513.64,1,254.94,448.86,1,241.3,437.49,1,298.12,461.36,1,309.49,451.13,1,286.76,515.91,1,148.1,339.75,1,216.3,347.71,1,266.3,339.75,1,339.04,356.8,1,373.13,369.3,1,431.1,369.3,1,311.76,348.84,1,314.04,298.84,1
207.01,589.88,1,221.41,461.77,1,184.27,436,1,187.3,431.45,0,216.86,482.24,0,184.27,573.96,1,346.49,365.5,1,261.59,360.19,1,252.49,310.16,1,302.52,304.1,0,271.44,326.08,0,224.44,313.95,0,291.91,280.6,1,284.33,221.47,1
185.3,870.5,1,250.08,678.43,1,123.93,625.01,1,210.3,650.02,0,388.73,696.62,1,337.59,834.13,1,435.33,779.58,1,329.63,679.57,1,280.76,544.32,1,395.55,527.27,1,448.97,663.66,1,520.57,768.22,1,363.73,478.4,1,372.82,365.89,1
841.28,295.65,1,847.33,260.88,1,845.82,236.7,1,863.96,235.18,1,872.27,250.3,1,872.27,285.82,1,833.73,231.41,1,842.8,209.49,1,849.6,189.08,1,885.12,195.13,1,887.39,214.02,1,891.93,237.45,1,864.72,191.35,1,865.47,167.92,1
300.09,866.81,1,284.26,682.07,1,315.93,526.36,1,397.74,544.83,1,412.26,691.3,1,422.81,833.82,1,375.31,447.18,0,264.46,456.42,1,288.22,340.29,1,424.13,353.49,1,401.7,449.82,1,300.09,424.75,1,355.52,317.86,1,359.47,237.37,1
95.272,410.33,1,224.48,355.22,1,308.04,264.54,1,352.49,274.61,1,337.68,356.99,1,321.67,477.31,1,272.48,222.46,1,317.53,177.41,0,316.93,122.29,1,389.24,133.56,1,443.77,193.42,1,419.47,228.98,1,349.53,128.81,1,349.53,69.547,1
635.67,830.72,1,635.67,742.08,1,637.94,657.97,1,594.76,659.11,1,594.76,736.39,1,601.57,825.04,1,668.63,678.43,1,670.9,622.74,1,662.95,563.64,1,577.71,560.23,1,570.89,612.51,1,567.48,634.11,1,617.49,538.64,1,623.17,500,1
209.36,556.9,1,220.82,445.44,1,234.36,326.69,1,288.53,326.69,1,303.12,441.27,1,313.53,554.82,1,223.95,353.77,0,202.07,301.68,1,209.36,213.14,1,318.74,199.6,1,339.58,274.6,1,328.12,257.93,1,262.49,177.72,1,262.49,114.18,1
212.46,611.23,1,173.25,504.69,1,197.97,393.02,1,226.95,404.1,1,201.38,507.24,1,285.77,563.5,1,138.3,379.39,1,165.58,346.14,1,166.43,281.36,1,229.51,267.72,1,269.57,326.54,1,284.91,382.8,1,179.22,247.27,1,173.25,188.45,1
245.49,832.5,1,328.62,773.12,1,258.69,622.69,1,348.42,589.7,1,422.31,700.54,1,530.52,886.6,1,120.13,585.74,1,89.778,460.38,1,176.87,353.49,1,335.22,360.09,1,377.45,463.02,1,426.27,542.19,1,257.37,304.66,1,245.49,177.98,1
682.3,496.61,1,698.97,435.15,1,792.72,380.98,0,800.01,383.06,1,683.34,386.19,1,741.68,491.4,1,657.3,294.52,1,704.17,282.02,1,736.47,222.64,1,798.97,215.35,1,870.85,259.1,1,903.14,324.73,1,756.26,198.68,1,757.3,112.22,1
457.29,510.69,1,457.29,440.9,1,448.96,374.23,1,428.12,373.19,1,419.79,444.02,1,417.7,507.57,1,493.75,359.65,1,482.29,325.27,1,467.71,291.94,1,411.45,296.1,1,404.16,338.81,1,394.79,384.65,1,438.54,271.1,1,437.5,238.81,1
766.8,498.06,1,651.07,415.07,1,654.12,359.49,1,603.1,344.26,1,483.57,424.97,1,458.44,528.51,1,856.64,204.93,1,827.71,185.13,1,732.54,162.29,1,616.05,143.26,1,555.14,149.35,1,470.62,180.57,1,649.55,122.7,1,655.64,57.984,1
579.84,495.31,1,607.97,456.1,1,591.77,414.33,1,573.87,415.19,1,582.4,457.81,1,585.81,507.24,1,623.31,411.78,1,611.38,385.35,1,600.3,354.67,1,561.94,360.63,1,557.68,393.88,1,555.97,434.79,1,584.1,341.03,1,584.1,322.28,1
458.12,910.36,1,392.14,827.22,1,427.77,725.61,1,413.26,722.97,1,356.52,831.18,1,409.3,922.23,1,493.75,519.76,1,510.91,576.5,1,456.8,592.34,1,415.9,581.78,1,386.87,535.59,1,384.23,485.45,1,425.13,567.26,1,456.8,525.04,1
307.07,474,1,306.22,418.6,1,309.63,364.04,1,332.65,368.3,1,336.91,423.71,1,345.43,470.59,1,293.44,375.12,1,288.32,336.77,1,301.96,300.97,1,347.14,295.85,1,360.78,332.5,1,365.04,311.19,1,326.68,287.33,1,327.53,261.76,1
604.17,543.36,1,569.79,477.73,1,559.38,421.48,1,521.88,424.61,1,470.83,481.9,1,456.25,556.9,1,469.79,411.06,1,509.37,406.9,0,508.33,358.98,0,466.66,361.06,1,432.29,411.06,1,413.54,408.98,1,470.83,348.56,1,460.41,321.48,1
586.46,488.4,1,531.25,458.19,1,535.42,359.23,1,612.5,348.81,1,676.05,474.86,1,689.59,563.4,1,422.91,273.81,1,440.62,189.43,1,483.33,196.72,1,604.17,192.56,1,641.67,281.1,1,578.13,284.23,1,544.79,204.02,1,529.17,126.93,1
676.05,581.11,1,687.51,511.32,1,707.3,431.11,1,742.72,432.15,1,755.22,508.19,1,742.72,589.45,1,715.63,416.52,1,681.26,385.27,1,700.01,334.23,1,777.09,334.23,1,773.97,371.73,1,772.93,404.02,1,743.76,320.69,1,753.13,274.85,1
187.49,614.2,1,190.61,554.82,1,188.53,507.94,1,180.19,506.9,0,201.03,560.03,1,208.32,612.11,1,210.4,526.69,1,196.86,500.65,1,191.65,456.9,1,179.15,448.57,0,187.49,494.4,0,203.11,529.82,0,190.61,435.02,1,193.74,403.77,1
